timestamp,pos_type,split,split_detail,seed,val_acc,heldout_acc,heldout_T_acc,heldout_F_acc
2026-07-02T10:31:18,none,small_half,0-2->3-5,1337,0.500000,0.500000,0.000000,1.000000
2026-07-02T10:32:43,learned,small_half,0-2->3-5,1337,1.000000,0.500000,0.000000,1.000000
2026-07-02T10:33:22,sinusoidal,small_half,0-2->3-5,1337,1.000000,0.333333,0.666667,0.000000
2026-07-02T10:33:57,rope,small_half,0-2->3-5,1337,1.000000,1.000000,1.000000,1.000000
2026-07-02T10:34:33,t5,small_half,0-2->3-5,1337,1.000000,1.000000,1.000000,1.000000
