timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T15:07:18,t5,none,6,1,1337,200,0.023460,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,300,0.006750,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,400,0.003071,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,500,0.001611,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,600,0.000907,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,700,0.000532,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,800,0.000321,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,900,0.000199,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1000,0.675116,0.500000
2026-07-18T15:07:18,t5,none,6,1,1337,1100,0.000319,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1200,0.000242,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1300,0.000202,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1400,0.000173,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1500,0.000150,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1600,0.000129,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1700,0.000110,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1800,0.000093,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,1900,0.000077,1.000000
2026-07-18T15:07:18,t5,none,6,1,1337,2000,0.000062,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,0,2.041898,0.000000
2026-07-18T15:07:37,t5,none,6,1,1338,100,0.548011,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,200,0.018142,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,300,0.006168,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,400,0.002888,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,500,0.001525,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,600,0.000857,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,700,0.000499,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,800,0.000299,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,900,0.000183,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1000,0.000114,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1100,0.000073,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1200,0.000047,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1300,0.000031,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1400,0.000021,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1500,0.000015,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1600,0.000011,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1700,0.000008,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1800,0.000006,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,1900,0.000005,1.000000
2026-07-18T15:07:37,t5,none,6,1,1338,2000,0.000003,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,0,1.933544,0.000000
2026-07-18T15:07:56,t5,none,6,1,1339,100,0.510007,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,200,0.017676,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,300,0.006101,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,400,0.002869,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,500,0.002109,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,600,0.001024,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,700,0.000677,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,800,0.000447,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,900,0.000293,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1000,0.000192,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1100,0.000126,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1200,0.000084,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1300,0.000057,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1400,0.000039,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1500,0.000028,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1600,0.000020,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1700,0.000015,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1800,0.000011,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,1900,0.000008,1.000000
2026-07-18T15:07:56,t5,none,6,1,1339,2000,0.000006,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,0,2.025771,0.000000
2026-07-18T15:08:14,t5,none,6,1,1340,100,0.424654,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,200,0.018114,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,300,0.006380,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,400,0.003028,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,500,0.001616,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,600,0.000917,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,700,0.000541,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,800,0.000328,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,900,0.000203,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1000,0.000128,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1100,0.000083,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1200,0.000054,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1300,0.000036,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1400,0.000025,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1500,0.000018,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1600,0.000013,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1700,0.000009,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1800,0.000007,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,1900,0.000005,1.000000
2026-07-18T15:08:14,t5,none,6,1,1340,2000,0.000004,1.000000
