timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T16:52:58,t5,half,10,1,1345,1800,0.000150,1.000000
2026-07-18T16:52:58,t5,half,10,1,1345,1900,0.000116,1.000000
2026-07-18T16:52:58,t5,half,10,1,1345,2000,0.000089,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,0,1.933867,0.000000
2026-07-18T16:53:23,t5,half,10,1,1346,100,0.591846,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,200,0.020874,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,300,0.006858,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,400,0.003155,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,500,0.001644,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,600,0.000913,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,700,0.000528,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,800,0.000315,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,900,0.000193,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1000,0.000120,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1100,0.000077,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1200,0.000050,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1300,0.000034,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1400,0.000023,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1500,0.000016,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1600,0.000012,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1700,0.000009,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1800,0.000006,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,1900,0.000005,1.000000
2026-07-18T16:53:23,t5,half,10,1,1346,2000,0.000004,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,0,2.057925,0.000000
2026-07-18T16:53:48,t5,half,12,1,1337,100,0.624369,0.899000
2026-07-18T16:53:48,t5,half,12,1,1337,200,0.023345,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,300,0.007368,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,400,0.003412,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,500,0.001800,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,600,0.001016,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,700,0.000597,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,800,0.000361,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,900,0.000261,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1000,0.000167,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1100,0.000111,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1200,0.000075,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1300,0.000051,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1400,0.000035,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1500,0.000025,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1600,0.000018,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1700,0.000014,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1800,0.000010,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,1900,0.000008,1.000000
2026-07-18T16:53:48,t5,half,12,1,1337,2000,0.000006,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,0,2.050082,0.000000
2026-07-18T16:54:11,t5,half,12,1,1338,100,0.532591,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,200,0.020436,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,300,0.006487,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,400,0.002864,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,500,0.001443,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,600,0.000784,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,700,0.000449,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,800,0.000267,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,900,0.000164,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1000,0.000104,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1100,0.000067,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1200,0.000045,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1300,0.000030,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1400,0.000021,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1500,0.000015,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1600,0.000011,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1700,0.000008,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1800,0.000006,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,1900,0.000005,1.000000
2026-07-18T16:54:11,t5,half,12,1,1338,2000,0.000004,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,0,1.915063,0.000000
2026-07-18T16:54:34,t5,half,12,1,1339,100,0.657471,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,200,0.020345,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,300,0.006825,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,400,0.003191,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,500,0.001687,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,600,0.000951,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,700,0.000558,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,800,0.000337,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,900,0.000208,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1000,0.000131,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1100,0.000084,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1200,0.000055,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1300,0.000037,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1400,0.000025,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1500,0.000018,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1600,0.000013,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1700,0.000009,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1800,0.000007,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,1900,0.000005,1.000000
2026-07-18T16:54:34,t5,half,12,1,1339,2000,0.000004,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,0,2.023500,0.000000
2026-07-18T16:54:58,t5,half,12,1,1340,100,0.604167,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,200,0.021490,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,300,0.007320,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,400,0.003444,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,500,0.001830,1.000000
2026-07-18T16:54:58,t5,half,12,1,1340,600,0.001036,1.000000
